web,motif,species,count
Monsoon,D2,Bungarus fasciatus,20
Monsoon,D2,Carp sp.,0
Monsoon,D2,Centropus bengalensis,0
Monsoon,D2,Centropyxis aculeata,0
Monsoon,D2,Ceryle rudis,0
Monsoon,D2,Channa gachua,3
Monsoon,D2,Channa punctata,60
Monsoon,D2,Channa striata,60
Monsoon,D2,Coracias benghalensis,0
Monsoon,D2,Coronatella rectangula,0
Monsoon,D2,Dendrocygna javanica,0
Monsoon,D2,Detritus,1
Monsoon,D2,Diplonychus annulatus,21
Monsoon,D2,Diplonychus rusticus,28
Monsoon,D2,Duttaphrynus melanostictus,1
Monsoon,D2,Duttaphrynus scaber,1
Monsoon,D2,Egretta garzetta,0
Monsoon,D2,Enhydris enhydris,2
Monsoon,D2,Euphlyctis cyanophlyctis,4
Monsoon,D2,Fejervarya orissaensis,4
Monsoon,D2,Felis chaus,0
Monsoon,D2,Fowlea piscator,11
Monsoon,D2,Glossogobius giuris,3
Monsoon,D2,Green Algae,1
Monsoon,D2,Halcyon smyrnensis,0
Monsoon,D2,Haliaeetus leucogaster,0
Monsoon,D2,Herbaceous aquatic plants,1
Monsoon,D2,Heteropneustes fossilis,3
Monsoon,D2,Himantopus himantopus,0
Monsoon,D2,Hirundo rustica,0
Monsoon,D2,Hoplobatrachus crassus,12
Monsoon,D2,Hoplobatrachus tigerinus,19
Monsoon,D2,Hydrovatus confertus,30
Monsoon,D2,Hylarana tytleri,4
Monsoon,D2,Keratella lenzi,0
Monsoon,D2,Laccotrephes griseus,30
Monsoon,D2,Laccotrephes ruber,30
Monsoon,D2,Lecane aculeata,0
Monsoon,D2,Lecane bulla,0
Monsoon,D2,Limnogonus fossarum,30
Monsoon,D2,Lissemys punctata,0
Monsoon,D2,Macrobrachium equidens,3
Monsoon,D2,Macrobrachium malcolmsonii,3
Monsoon,D2,Macrobrachium rosenbergii,3
Monsoon,D2,Macrobrachium rude,3
Monsoon,D2,Macrognathus pancalus,3
Monsoon,D2,Macrothrix goeldi,0
Monsoon,D2,Macrothrix spinosa,0
Monsoon,D2,Mastacembelus armatus,3
Monsoon,D2,Merops orientalis,0
Monsoon,D2,Merops philippinus,0
Monsoon,D2,Mesocyclops leukarti,0
Monsoon,D2,Metopidius indicus,0
Monsoon,D2,Microcarbo niger,0
Monsoon,D2,Microhyla mymensinghensis,2
Monsoon,D2,Minervarya agricola,2
Monsoon,D2,Minervarya pierrei,4
Monsoon,D2,Mosquito larvae,10
Monsoon,D2,Motacilla citreola,0
Monsoon,D2,Mycteria leucocephala,0
Monsoon,D2,Mystus tengara,3
Monsoon,D2,Mystus vittatus,3
Monsoon,D2,Naja naja,0
Monsoon,D2,Netuma thalassina,46
Monsoon,D2,Notopterus notopterus,3
Monsoon,D2,Nycticorax nycticorax,0
Monsoon,D2,Odonata sp.,0
Monsoon,D2,Oreochromis niloticus,3
Monsoon,D2,Oriolus kundoo,0
Monsoon,D2,Oriolus xanthornus,0
Monsoon,D2,Parambassis baculis,23
Monsoon,D2,Pethia phutunio,21
Monsoon,D2,Polypedates maculatus,1
Monsoon,D2,Porphyrio poliocephalus,0
Monsoon,D2,Prionailurus viverrinus,0
Monsoon,D2,Puntius vittatus,21
Monsoon,D2,Ranatra elongata,73
Monsoon,D2,Ranatra filiformis,79
Monsoon,D2,Ranatra varipes,65
Monsoon,D2,Rasbora daniconius,23
Monsoon,D2,Scapholeberis kingi,0
Monsoon,D2,Sphaerotheca breviceps,1
Monsoon,D2,Sphaerotheca rolandae,1
Monsoon,D2,Spilornis cheela,0
Monsoon,D2,Tachybaptus ruficollis,0
Monsoon,D2,Tadploes,3
Monsoon,D2,Trichogaster fasciata,16
Monsoon,D2,Trichogaster lalius,6
Monsoon,D2,Uperodon systoma,4
Monsoon,D2,Vanellus indicus,0
Monsoon,D2,Varanus bengalensis,0
Monsoon,D2,Xenentodon cancila,3
Monsoon,D3,Acridotheres ginginianus,4
Monsoon,D3,Alcedo atthis,0
Monsoon,D3,Alona pulchella,0
Monsoon,D3,Amaurornis phoenicurus,0
Monsoon,D3,Anastomus oscitans,20
Monsoon,D3,Anisops campbelli,0
Monsoon,D3,Aplocheilus panchax,103
Monsoon,D3,Aquarius adelaides,0
Monsoon,D3,Arcella discoides,0
Monsoon,D3,Ardea alba,4
Monsoon,D3,Ardea intermedia,4
Monsoon,D3,Ardea purpurea,2
Monsoon,D3,Ardeola grayii,4
Monsoon,D3,Asplanchna brightwelli,0
Monsoon,D3,Badis badis,97
Monsoon,D3,Big fish juveniles,0
Monsoon,D3,Brachionus calyciflorus,0
Monsoon,D3,Brachionus forficula,0
Monsoon,D3,Bubulcus ibis,0
Monsoon,D3,Bungarus fasciatus,58
Monsoon,D3,Carp sp.,0
Monsoon,D3,Centropus bengalensis,24
Monsoon,D3,Centropyxis aculeata,0
Monsoon,D3,Ceryle rudis,0
Monsoon,D3,Channa gachua,4
Monsoon,D3,Channa punctata,1
Monsoon,D3,Channa striata,1
Monsoon,D3,Coracias benghalensis,2
Monsoon,D3,Coronatella rectangula,0
Monsoon,D3,Dendrocygna javanica,20
Monsoon,D3,Detritus,0
Monsoon,D3,Diplonychus annulatus,3
Monsoon,D3,Diplonychus rusticus,1
Monsoon,D3,Duttaphrynus melanostictus,20
Monsoon,D3,Duttaphrynus scaber,20
Monsoon,D3,Egretta garzetta,4
Monsoon,D3,Enhydris enhydris,20
Monsoon,D3,Euphlyctis cyanophlyctis,20
Monsoon,D3,Fejervarya orissaensis,20
Monsoon,D3,Felis chaus,6
Monsoon,D3,Fowlea piscator,52
Monsoon,D3,Glossogobius giuris,0
Monsoon,D3,Green Algae,0
Monsoon,D3,Halcyon smyrnensis,0
Monsoon,D3,Haliaeetus leucogaster,24
Monsoon,D3,Herbaceous aquatic plants,0
Monsoon,D3,Heteropneustes fossilis,0
Monsoon,D3,Himantopus himantopus,20
Monsoon,D3,Hirundo rustica,20
Monsoon,D3,Hoplobatrachus crassus,55
Monsoon,D3,Hoplobatrachus tigerinus,55
Monsoon,D3,Hydrovatus confertus,0
Monsoon,D3,Hylarana tytleri,20
Monsoon,D3,Keratella lenzi,0
Monsoon,D3,Laccotrephes griseus,0
Monsoon,D3,Laccotrephes ruber,0
Monsoon,D3,Lecane aculeata,0
Monsoon,D3,Lecane bulla,0
Monsoon,D3,Limnogonus fossarum,0
Monsoon,D3,Lissemys punctata,7
Monsoon,D3,Macrobrachium equidens,0
Monsoon,D3,Macrobrachium malcolmsonii,11
Monsoon,D3,Macrobrachium rosenbergii,11
Monsoon,D3,Macrobrachium rude,0
Monsoon,D3,Macrognathus pancalus,0
Monsoon,D3,Macrothrix goeldi,0
Monsoon,D3,Macrothrix spinosa,0
Monsoon,D3,Mastacembelus armatus,0
Monsoon,D3,Merops orientalis,0
Monsoon,D3,Merops philippinus,0
Monsoon,D3,Mesocyclops leukarti,0
Monsoon,D3,Metopidius indicus,20
Monsoon,D3,Microcarbo niger,24
Monsoon,D3,Microhyla mymensinghensis,20
Monsoon,D3,Minervarya agricola,20
Monsoon,D3,Minervarya pierrei,20
Monsoon,D3,Mosquito larvae,0
Monsoon,D3,Motacilla citreola,20
Monsoon,D3,Mycteria leucocephala,4
Monsoon,D3,Mystus tengara,0
Monsoon,D3,Mystus vittatus,0
Monsoon,D3,Naja naja,4
Monsoon,D3,Netuma thalassina,22
Monsoon,D3,Notopterus notopterus,3
Monsoon,D3,Nycticorax nycticorax,4
Monsoon,D3,Odonata sp.,0
Monsoon,D3,Oreochromis niloticus,20
Monsoon,D3,Oriolus kundoo,0
Monsoon,D3,Oriolus xanthornus,0
Monsoon,D3,Parambassis baculis,106
Monsoon,D3,Pethia phutunio,97
Monsoon,D3,Polypedates maculatus,20
Monsoon,D3,Porphyrio poliocephalus,20
Monsoon,D3,Prionailurus viverrinus,22
Monsoon,D3,Puntius vittatus,97
Monsoon,D3,Ranatra elongata,233
Monsoon,D3,Ranatra filiformis,233
Monsoon,D3,Ranatra varipes,205
Monsoon,D3,Rasbora daniconius,103
Monsoon,D3,Scapholeberis kingi,0
Monsoon,D3,Sphaerotheca breviceps,20
Monsoon,D3,Sphaerotheca rolandae,20
Monsoon,D3,Spilornis cheela,4
Monsoon,D3,Tachybaptus ruficollis,0
Monsoon,D3,Tadploes,0
Monsoon,D3,Trichogaster fasciata,72
Monsoon,D3,Trichogaster lalius,0
Monsoon,D3,Uperodon systoma,20
Monsoon,D3,Vanellus indicus,20
Monsoon,D3,Varanus bengalensis,2
Monsoon,D3,Xenentodon cancila,20
Monsoon,D4,Acridotheres ginginianus,0
Monsoon,D4,Alcedo atthis,0
Monsoon,D4,Alona pulchella,8
Monsoon,D4,Amaurornis phoenicurus,0
Monsoon,D4,Anastomus oscitans,0
Monsoon,D4,Anisops campbelli,6
Monsoon,D4,Aplocheilus panchax,15
Monsoon,D4,Aquarius adelaides,6
Monsoon,D4,Arcella discoides,8
Monsoon,D4,Ardea alba,0
Monsoon,D4,Ardea intermedia,0
Monsoon,D4,Ardea purpurea,0
Monsoon,D4,Ardeola grayii,0
Monsoon,D4,Asplanchna brightwelli,8
Monsoon,D4,Badis badis,63
Monsoon,D4,Big fish juveniles,29
Monsoon,D4,Brachionus calyciflorus,8
Monsoon,D4,Brachionus forficula,8
Monsoon,D4,Bubulcus ibis,0
Monsoon,D4,Bungarus fasciatus,46
Monsoon,D4,Carp sp.,0
Monsoon,D4,Centropus bengalensis,0
Monsoon,D4,Centropyxis aculeata,8
Monsoon,D4,Ceryle rudis,0
Monsoon,D4,Channa gachua,0
Monsoon,D4,Channa punctata,14
Monsoon,D4,Channa striata,14
Monsoon,D4,Coracias benghalensis,0
Monsoon,D4,Coronatella rectangula,8
Monsoon,D4,Dendrocygna javanica,0
Monsoon,D4,Detritus,7
Monsoon,D4,Diplonychus annulatus,13
Monsoon,D4,Diplonychus rusticus,16
Monsoon,D4,Duttaphrynus melanostictus,2
Monsoon,D4,Duttaphrynus scaber,2
Monsoon,D4,Egretta garzetta,0
Monsoon,D4,Enhydris enhydris,2
Monsoon,D4,Euphlyctis cyanophlyctis,0
Monsoon,D4,Fejervarya orissaensis,0
Monsoon,D4,Felis chaus,0
Monsoon,D4,Fowlea piscator,50
Monsoon,D4,Glossogobius giuris,0
Monsoon,D4,Green Algae,7
Monsoon,D4,Halcyon smyrnensis,0
Monsoon,D4,Haliaeetus leucogaster,0
Monsoon,D4,Herbaceous aquatic plants,5
Monsoon,D4,Heteropneustes fossilis,0
Monsoon,D4,Himantopus himantopus,0
Monsoon,D4,Hirundo rustica,0
Monsoon,D4,Hoplobatrachus crassus,49
Monsoon,D4,Hoplobatrachus tigerinus,47
Monsoon,D4,Hydrovatus confertus,6
Monsoon,D4,Hylarana tytleri,0
Monsoon,D4,Keratella lenzi,8
Monsoon,D4,Laccotrephes griseus,6
Monsoon,D4,Laccotrephes ruber,6
Monsoon,D4,Lecane aculeata,8
Monsoon,D4,Lecane bulla,8
Monsoon,D4,Limnogonus fossarum,6
Monsoon,D4,Lissemys punctata,0
Monsoon,D4,Macrobrachium equidens,9
Monsoon,D4,Macrobrachium malcolmsonii,0
Monsoon,D4,Macrobrachium rosenbergii,0
Monsoon,D4,Macrobrachium rude,9
Monsoon,D4,Macrognathus pancalus,0
Monsoon,D4,Macrothrix goeldi,8
Monsoon,D4,Macrothrix spinosa,8
Monsoon,D4,Mastacembelus armatus,0
Monsoon,D4,Merops orientalis,0
Monsoon,D4,Merops philippinus,0
Monsoon,D4,Mesocyclops leukarti,11
Monsoon,D4,Metopidius indicus,0
Monsoon,D4,Microcarbo niger,0
Monsoon,D4,Microhyla mymensinghensis,2
Monsoon,D4,Minervarya agricola,2
Monsoon,D4,Minervarya pierrei,0
Monsoon,D4,Mosquito larvae,15
Monsoon,D4,Motacilla citreola,0
Monsoon,D4,Mycteria leucocephala,0
Monsoon,D4,Mystus tengara,0
Monsoon,D4,Mystus vittatus,0
Monsoon,D4,Naja naja,0
Monsoon,D4,Netuma thalassina,28
Monsoon,D4,Notopterus notopterus,0
Monsoon,D4,Nycticorax nycticorax,0
Monsoon,D4,Odonata sp.,3
Monsoon,D4,Oreochromis niloticus,0
Monsoon,D4,Oriolus kundoo,0
Monsoon,D4,Oriolus xanthornus,0
Monsoon,D4,Parambassis baculis,14
Monsoon,D4,Pethia phutunio,63
Monsoon,D4,Polypedates maculatus,2
Monsoon,D4,Porphyrio poliocephalus,0
Monsoon,D4,Prionailurus viverrinus,0
Monsoon,D4,Puntius vittatus,21
Monsoon,D4,Ranatra elongata,96
Monsoon,D4,Ranatra filiformis,94
Monsoon,D4,Ranatra varipes,72
Monsoon,D4,Rasbora daniconius,32
Monsoon,D4,Scapholeberis kingi,11
Monsoon,D4,Sphaerotheca breviceps,2
Monsoon,D4,Sphaerotheca rolandae,2
Monsoon,D4,Spilornis cheela,0
Monsoon,D4,Tachybaptus ruficollis,0
Monsoon,D4,Tadploes,25
Monsoon,D4,Trichogaster fasciata,43
Monsoon,D4,Trichogaster lalius,29
Monsoon,D4,Uperodon systoma,0
Monsoon,D4,Vanellus indicus,0
Monsoon,D4,Varanus bengalensis,0
Monsoon,D4,Xenentodon cancila,0
Monsoon,D5,Acridotheres ginginianus,0
Monsoon,D5,Alcedo atthis,0
Monsoon,D5,Alona pulchella,0
Monsoon,D5,Amaurornis phoenicurus,0
Monsoon,D5,Anastomus oscitans,0
Monsoon,D5,Anisops campbelli,0
Monsoon,D5,Aplocheilus panchax,1
Monsoon,D5,Aquarius adelaides,0
Monsoon,D5,Arcella discoides,0
Monsoon,D5,Ardea alba,0
Monsoon,D5,Ardea intermedia,0
Monsoon,D5,Ardea purpurea,0
Monsoon,D5,Ardeola grayii,0
Monsoon,D5,Asplanchna brightwelli,0
Monsoon,D5,Badis badis,7
Monsoon,D5,Big fish juveniles,0
Monsoon,D5,Brachionus calyciflorus,0
Monsoon,D5,Brachionus forficula,0
Monsoon,D5,Bubulcus ibis,0
Monsoon,D5,Bungarus fasciatus,0
Monsoon,D5,Carp sp.,0
Monsoon,D5,Centropus bengalensis,0
Monsoon,D5,Centropyxis aculeata,0
Monsoon,D5,Ceryle rudis,0
Monsoon,D5,Channa gachua,0
Monsoon,D5,Channa punctata,0
Monsoon,D5,Channa striata,0
Monsoon,D5,Coracias benghalensis,0
Monsoon,D5,Coronatella rectangula,0
Monsoon,D5,Dendrocygna javanica,0
Monsoon,D5,Detritus,0
Monsoon,D5,Diplonychus annulatus,6
Monsoon,D5,Diplonychus rusticus,0
Monsoon,D5,Duttaphrynus melanostictus,0
Monsoon,D5,Duttaphrynus scaber,0
Monsoon,D5,Egretta garzetta,0
Monsoon,D5,Enhydris enhydris,0
Monsoon,D5,Euphlyctis cyanophlyctis,0
Monsoon,D5,Fejervarya orissaensis,0
Monsoon,D5,Felis chaus,0
Monsoon,D5,Fowlea piscator,0
Monsoon,D5,Glossogobius giuris,0
Monsoon,D5,Green Algae,0
Monsoon,D5,Halcyon smyrnensis,0
Monsoon,D5,Haliaeetus leucogaster,0
Monsoon,D5,Herbaceous aquatic plants,0
Monsoon,D5,Heteropneustes fossilis,0
Monsoon,D5,Himantopus himantopus,0
Monsoon,D5,Hirundo rustica,0
Monsoon,D5,Hoplobatrachus crassus,0
Monsoon,D5,Hoplobatrachus tigerinus,0
Monsoon,D5,Hydrovatus confertus,0
Monsoon,D5,Hylarana tytleri,0
Monsoon,D5,Keratella lenzi,0
Monsoon,D5,Laccotrephes griseus,0
Monsoon,D5,Laccotrephes ruber,0
Monsoon,D5,Lecane aculeata,0
Monsoon,D5,Lecane bulla,0
Monsoon,D5,Limnogonus fossarum,0
Monsoon,D5,Lissemys punctata,0
Monsoon,D5,Macrobrachium equidens,0
Monsoon,D5,Macrobrachium malcolmsonii,9
Monsoon,D5,Macrobrachium rosenbergii,9
Monsoon,D5,Macrobrachium rude,0
Monsoon,D5,Macrognathus pancalus,0
Monsoon,D5,Macrothrix goeldi,0
Monsoon,D5,Macrothrix spinosa,0
Monsoon,D5,Mastacembelus armatus,0
Monsoon,D5,Merops orientalis,0
Monsoon,D5,Merops philippinus,0
Monsoon,D5,Mesocyclops leukarti,0
Monsoon,D5,Metopidius indicus,0
Monsoon,D5,Microcarbo niger,0
Monsoon,D5,Microhyla mymensinghensis,0
Monsoon,D5,Minervarya agricola,0
Monsoon,D5,Minervarya pierrei,0
Monsoon,D5,Mosquito larvae,0
Monsoon,D5,Motacilla citreola,0
Monsoon,D5,Mycteria leucocephala,0
Monsoon,D5,Mystus tengara,0
Monsoon,D5,Mystus vittatus,0
Monsoon,D5,Naja naja,0
Monsoon,D5,Netuma thalassina,0
Monsoon,D5,Notopterus notopterus,0
Monsoon,D5,Nycticorax nycticorax,0
Monsoon,D5,Odonata sp.,0
Monsoon,D5,Oreochromis niloticus,0
Monsoon,D5,Oriolus kundoo,0
Monsoon,D5,Oriolus xanthornus,0
Monsoon,D5,Parambassis baculis,1
Monsoon,D5,Pethia phutunio,7
Monsoon,D5,Polypedates maculatus,0
Monsoon,D5,Porphyrio poliocephalus,0
Monsoon,D5,Prionailurus viverrinus,0
Monsoon,D5,Puntius vittatus,7
Monsoon,D5,Ranatra elongata,6
Monsoon,D5,Ranatra filiformis,6
Monsoon,D5,Ranatra varipes,12
Monsoon,D5,Rasbora daniconius,1
Monsoon,D5,Scapholeberis kingi,0
Monsoon,D5,Sphaerotheca breviceps,0
Monsoon,D5,Sphaerotheca rolandae,0
Monsoon,D5,Spilornis cheela,0
Monsoon,D5,Tachybaptus ruficollis,0
Monsoon,D5,Tadploes,0
Monsoon,D5,Trichogaster fasciata,0
Monsoon,D5,Trichogaster lalius,0
Monsoon,D5,Uperodon systoma,0
Monsoon,D5,Vanellus indicus,0
Monsoon,D5,Varanus bengalensis,0
Monsoon,D5,Xenentodon cancila,0
Monsoon,D6,Acridotheres ginginianus,0
Monsoon,D6,Alcedo atthis,0
Monsoon,D6,Alona pulchella,0
Monsoon,D6,Amaurornis phoenicurus,0
Monsoon,D6,Anastomus oscitans,0
Monsoon,D6,Anisops campbelli,0
Monsoon,D6,Aplocheilus panchax,3
Monsoon,D6,Aquarius adelaides,0
Monsoon,D6,Arcella discoides,0
Monsoon,D6,Ardea alba,0
Monsoon,D6,Ardea intermedia,0
Monsoon,D6,Ardea purpurea,0
Monsoon,D6,Ardeola grayii,0
Monsoon,D6,Asplanchna brightwelli,0
Monsoon,D6,Badis badis,3
Monsoon,D6,Big fish juveniles,0
Monsoon,D6,Brachionus calyciflorus,0
Monsoon,D6,Brachionus forficula,0
Monsoon,D6,Bubulcus ibis,0
Monsoon,D6,Bungarus fasciatus,0
Monsoon,D6,Carp sp.,0
Monsoon,D6,Centropus bengalensis,0
Monsoon,D6,Centropyxis aculeata,0
Monsoon,D6,Ceryle rudis,0
Monsoon,D6,Channa gachua,0
Monsoon,D6,Channa punctata,1
Monsoon,D6,Channa striata,1
Monsoon,D6,Coracias benghalensis,0
Monsoon,D6,Coronatella rectangula,0
Monsoon,D6,Dendrocygna javanica,0
Monsoon,D6,Detritus,0
Monsoon,D6,Diplonychus annulatus,3
Monsoon,D6,Diplonychus rusticus,5
Monsoon,D6,Duttaphrynus melanostictus,0
Monsoon,D6,Duttaphrynus scaber,0
Monsoon,D6,Egretta garzetta,0
Monsoon,D6,Enhydris enhydris,0
Monsoon,D6,Euphlyctis cyanophlyctis,0
Monsoon,D6,Fejervarya orissaensis,0
Monsoon,D6,Felis chaus,0
Monsoon,D6,Fowlea piscator,0
Monsoon,D6,Glossogobius giuris,0
Monsoon,D6,Green Algae,0
Monsoon,D6,Halcyon smyrnensis,0
Monsoon,D6,Haliaeetus leucogaster,0
Monsoon,D6,Herbaceous aquatic plants,0
Monsoon,D6,Heteropneustes fossilis,0
Monsoon,D6,Himantopus himantopus,0
Monsoon,D6,Hirundo rustica,0
Monsoon,D6,Hoplobatrachus crassus,0
Monsoon,D6,Hoplobatrachus tigerinus,0
Monsoon,D6,Hydrovatus confertus,0
Monsoon,D6,Hylarana tytleri,0
Monsoon,D6,Keratella lenzi,0
Monsoon,D6,Laccotrephes griseus,0
Monsoon,D6,Laccotrephes ruber,0
Monsoon,D6,Lecane aculeata,0
Monsoon,D6,Lecane bulla,0
Monsoon,D6,Limnogonus fossarum,0
Monsoon,D6,Lissemys punctata,0
Monsoon,D6,Macrobrachium equidens,0
Monsoon,D6,Macrobrachium malcolmsonii,0
Monsoon,D6,Macrobrachium rosenbergii,0
Monsoon,D6,Macrobrachium rude,0
Monsoon,D6,Macrognathus pancalus,0
Monsoon,D6,Macrothrix goeldi,0
Monsoon,D6,Macrothrix spinosa,0
Monsoon,D6,Mastacembelus armatus,0
Monsoon,D6,Merops orientalis,0
Monsoon,D6,Merops philippinus,0
Monsoon,D6,Mesocyclops leukarti,0
Monsoon,D6,Metopidius indicus,0
Monsoon,D6,Microcarbo niger,0
Monsoon,D6,Microhyla mymensinghensis,0
Monsoon,D6,Minervarya agricola,0
Monsoon,D6,Minervarya pierrei,0
Monsoon,D6,Mosquito larvae,0
Monsoon,D6,Motacilla citreola,0
Monsoon,D6,Mycteria leucocephala,0
Monsoon,D6,Mystus tengara,0
Monsoon,D6,Mystus vittatus,0
Monsoon,D6,Naja naja,0
Monsoon,D6,Netuma thalassina,1
Monsoon,D6,Notopterus notopterus,0
Monsoon,D6,Nycticorax nycticorax,0
Monsoon,D6,Odonata sp.,0
Monsoon,D6,Oreochromis niloticus,0
Monsoon,D6,Oriolus kundoo,0
Monsoon,D6,Oriolus xanthornus,0
Monsoon,D6,Parambassis baculis,3
Monsoon,D6,Pethia phutunio,3
Monsoon,D6,Polypedates maculatus,0
Monsoon,D6,Porphyrio poliocephalus,0
Monsoon,D6,Prionailurus viverrinus,0
Monsoon,D6,Puntius vittatus,3
Monsoon,D6,Ranatra elongata,18
Monsoon,D6,Ranatra filiformis,18
Monsoon,D6,Ranatra varipes,15
Monsoon,D6,Rasbora daniconius,3
Monsoon,D6,Scapholeberis kingi,0
Monsoon,D6,Sphaerotheca breviceps,0
Monsoon,D6,Sphaerotheca rolandae,0
Monsoon,D6,Spilornis cheela,0
Monsoon,D6,Tachybaptus ruficollis,0
Monsoon,D6,Tadploes,0
Monsoon,D6,Trichogaster fasciata,1
Monsoon,D6,Trichogaster lalius,0
Monsoon,D6,Uperodon systoma,0
Monsoon,D6,Vanellus indicus,0
Monsoon,D6,Varanus bengalensis,0
Monsoon,D6,Xenentodon cancila,0
Monsoon,D7,Acridotheres ginginianus,0
Monsoon,D7,Alcedo atthis,0
Monsoon,D7,Alona pulchella,0
Monsoon,D7,Amaurornis phoenicurus,0
Monsoon,D7,Anastomus oscitans,0
Monsoon,D7,Anisops campbelli,0
Monsoon,D7,Aplocheilus panchax,5
Monsoon,D7,Aquarius adelaides,0
Monsoon,D7,Arcella discoides,0
Monsoon,D7,Ardea alba,0
Monsoon,D7,Ardea intermedia,0
Monsoon,D7,Ardea purpurea,0
Monsoon,D7,Ardeola grayii,0
Monsoon,D7,Asplanchna brightwelli,0
Monsoon,D7,Badis badis,5
Monsoon,D7,Big fish juveniles,0
Monsoon,D7,Brachionus calyciflorus,0
Monsoon,D7,Brachionus forficula,0
Monsoon,D7,Bubulcus ibis,0
Monsoon,D7,Bungarus fasciatus,3
Monsoon,D7,Carp sp.,0
Monsoon,D7,Centropus bengalensis,0
Monsoon,D7,Centropyxis aculeata,0
Monsoon,D7,Ceryle rudis,0
Monsoon,D7,Channa gachua,0
Monsoon,D7,Channa punctata,0
Monsoon,D7,Channa striata,0
Monsoon,D7,Coracias benghalensis,0
Monsoon,D7,Coronatella rectangula,0
Monsoon,D7,Dendrocygna javanica,0
Monsoon,D7,Detritus,0
Monsoon,D7,Diplonychus annulatus,17
Monsoon,D7,Diplonychus rusticus,21
Monsoon,D7,Duttaphrynus melanostictus,0
Monsoon,D7,Duttaphrynus scaber,0
Monsoon,D7,Egretta garzetta,0
Monsoon,D7,Enhydris enhydris,0
Monsoon,D7,Euphlyctis cyanophlyctis,0
Monsoon,D7,Fejervarya orissaensis,0
Monsoon,D7,Felis chaus,0
Monsoon,D7,Fowlea piscator,3
Monsoon,D7,Glossogobius giuris,0
Monsoon,D7,Green Algae,0
Monsoon,D7,Halcyon smyrnensis,0
Monsoon,D7,Haliaeetus leucogaster,0
Monsoon,D7,Herbaceous aquatic plants,0
Monsoon,D7,Heteropneustes fossilis,0
Monsoon,D7,Himantopus himantopus,0
Monsoon,D7,Hirundo rustica,0
Monsoon,D7,Hoplobatrachus crassus,3
Monsoon,D7,Hoplobatrachus tigerinus,3
Monsoon,D7,Hydrovatus confertus,0
Monsoon,D7,Hylarana tytleri,0
Monsoon,D7,Keratella lenzi,0
Monsoon,D7,Laccotrephes griseus,0
Monsoon,D7,Laccotrephes ruber,0
Monsoon,D7,Lecane aculeata,0
Monsoon,D7,Lecane bulla,0
Monsoon,D7,Limnogonus fossarum,0
Monsoon,D7,Lissemys punctata,0
Monsoon,D7,Macrobrachium equidens,0
Monsoon,D7,Macrobrachium malcolmsonii,0
Monsoon,D7,Macrobrachium rosenbergii,0
Monsoon,D7,Macrobrachium rude,0
Monsoon,D7,Macrognathus pancalus,0
Monsoon,D7,Macrothrix goeldi,0
Monsoon,D7,Macrothrix spinosa,0
Monsoon,D7,Mastacembelus armatus,0
Monsoon,D7,Merops orientalis,0
Monsoon,D7,Merops philippinus,0
Monsoon,D7,Mesocyclops leukarti,0
Monsoon,D7,Metopidius indicus,0
Monsoon,D7,Microcarbo niger,0
Monsoon,D7,Microhyla mymensinghensis,0
Monsoon,D7,Minervarya agricola,0
Monsoon,D7,Minervarya pierrei,0
Monsoon,D7,Mosquito larvae,0
Monsoon,D7,Motacilla citreola,0
Monsoon,D7,Mycteria leucocephala,0
Monsoon,D7,Mystus tengara,0
Monsoon,D7,Mystus vittatus,0
Monsoon,D7,Naja naja,0
Monsoon,D7,Netuma thalassina,0
Monsoon,D7,Notopterus notopterus,0
Monsoon,D7,Nycticorax nycticorax,0
Monsoon,D7,Odonata sp.,0
Monsoon,D7,Oreochromis niloticus,0
Monsoon,D7,Oriolus kundoo,0
Monsoon,D7,Oriolus xanthornus,0
Monsoon,D7,Parambassis baculis,5
Monsoon,D7,Pethia phutunio,5
Monsoon,D7,Polypedates maculatus,0
Monsoon,D7,Porphyrio poliocephalus,0
Monsoon,D7,Prionailurus viverrinus,0
Monsoon,D7,Puntius vittatus,5
Monsoon,D7,Ranatra elongata,16
Monsoon,D7,Ranatra filiformis,16
Monsoon,D7,Ranatra varipes,11
Monsoon,D7,Rasbora daniconius,5
Monsoon,D7,Scapholeberis kingi,0
Monsoon,D7,Sphaerotheca breviceps,0
Monsoon,D7,Sphaerotheca rolandae,0
Monsoon,D7,Spilornis cheela,0
Monsoon,D7,Tachybaptus ruficollis,0
Monsoon,D7,Tadploes,0
Monsoon,D7,Trichogaster fasciata,6
Monsoon,D7,Trichogaster lalius,0
Monsoon,D7,Uperodon systoma,0
Monsoon,D7,Vanellus indicus,0
Monsoon,D7,Varanus bengalensis,0
Monsoon,D7,Xenentodon cancila,0
Monsoon,D8,Acridotheres ginginianus,0
Monsoon,D8,Alcedo atthis,0
Monsoon,D8,Alona pulchella,0
Monsoon,D8,Amaurornis phoenicurus,0
Monsoon,D8,Anastomus oscitans,0
Monsoon,D8,Anisops campbelli,0
Monsoon,D8,Aplocheilus panchax,17
Monsoon,D8,Aquarius adelaides,0
Monsoon,D8,Arcella discoides,0
Monsoon,D8,Ardea alba,0
Monsoon,D8,Ardea intermedia,0
Monsoon,D8,Ardea purpurea,0
Monsoon,D8,Ardeola grayii,0
Monsoon,D8,Asplanchna brightwelli,0
Monsoon,D8,Badis badis,17
Monsoon,D8,Big fish juveniles,0
